,color,price,log_price
23464,I,780,6.659293919683638
23465,D,780,6.659293919683638
23466,D,780,6.659293919683638
23467,D,780,6.659293919683638
23468,D,780,6.659293919683638
23469,D,780,6.659293919683638
23470,D,780,6.659293919683638
23471,D,780,6.659293919683638
23472,D,780,6.659293919683638
23473,D,780,6.659293919683638
23474,D,780,6.659293919683638
23475,D,780,6.659293919683638
23476,E,780,6.659293919683638
23477,E,780,6.659293919683638
23478,F,781,6.660575149839686
23479,F,781,6.660575149839686
23480,F,781,6.660575149839686
23481,D,781,6.660575149839686
23482,D,781,6.660575149839686
23483,D,781,6.660575149839686
23484,D,781,6.660575149839686
23485,D,781,6.660575149839686
23486,E,781,6.660575149839686
23487,D,781,6.660575149839686
23488,E,781,6.660575149839686
23489,D,781,6.660575149839686
23490,D,781,6.660575149839686
23491,E,781,6.660575149839686
23492,D,781,6.660575149839686
23493,D,781,6.660575149839686
23494,D,781,6.660575149839686
23495,E,781,6.660575149839686
23496,D,781,6.660575149839686
23497,E,781,6.660575149839686
23498,D,781,6.660575149839686
23499,E,781,6.660575149839686
23500,E,781,6.660575149839686
23501,D,781,6.660575149839686
23502,E,781,6.660575149839686
23503,D,781,6.660575149839686
23504,E,781,6.660575149839686
23505,D,781,6.660575149839686
23506,D,781,6.660575149839686
23507,D,781,6.660575149839686
23508,D,781,6.660575149839686
23509,D,781,6.660575149839686
23510,D,781,6.660575149839686
23511,I,782,6.661854740545311
23512,F,782,6.661854740545311
23513,E,782,6.661854740545311
23514,H,782,6.661854740545311
23515,H,782,6.661854740545311
23516,F,783,6.663132695990803
23517,H,783,6.663132695990803
23518,E,783,6.663132695990803
23519,H,783,6.663132695990803
23520,H,783,6.663132695990803
23521,H,784,6.664409020350408
23522,E,784,6.664409020350408
23523,E,784,6.664409020350408
23524,D,784,6.664409020350408
23525,F,784,6.664409020350408
23526,F,784,6.664409020350408
23527,I,784,6.664409020350408
23528,F,784,6.664409020350408
23529,I,785,6.665683717782408
23530,E,786,6.666956792429207
23531,F,786,6.666956792429207
23532,H,786,6.666956792429207
23533,H,786,6.666956792429207
23534,F,786,6.666956792429207
23535,D,786,6.666956792429207
23536,F,786,6.666956792429207
23537,F,786,6.666956792429207
23538,F,786,6.666956792429207
23539,F,786,6.666956792429207
23540,D,786,6.666956792429207
23541,F,786,6.666956792429207
23542,F,787,6.668228248417403
23543,I,787,6.668228248417403
23544,F,787,6.668228248417403
23545,F,787,6.668228248417403
23546,F,787,6.668228248417403
23547,F,787,6.668228248417403
23548,F,787,6.668228248417403
23549,E,787,6.668228248417403
23550,E,787,6.668228248417403
23551,E,787,6.668228248417403
23552,D,787,6.668228248417403
23553,D,787,6.668228248417403
23554,H,787,6.668228248417403
23555,F,787,6.668228248417403
23556,F,787,6.668228248417403
23557,F,787,6.668228248417403
23558,H,787,6.668228248417403
23559,H,787,6.668228248417403
23560,F,787,6.668228248417403
23561,H,787,6.668228248417403
23562,H,787,6.668228248417403
23563,D,787,6.668228248417403
23564,H,787,6.668228248417403
23565,I,787,6.668228248417403
23566,H,788,6.669498089857879
23567,F,788,6.669498089857879
23568,I,788,6.669498089857879
23569,H,788,6.669498089857879
23570,H,788,6.669498089857879
23571,I,788,6.669498089857879
23572,H,788,6.669498089857879
23573,H,788,6.669498089857879
23574,H,788,6.669498089857879
23575,H,788,6.669498089857879
23576,E,788,6.669498089857879
23577,E,788,6.669498089857879
23578,E,788,6.669498089857879
23579,E,788,6.669498089857879
23580,E,788,6.669498089857879
23581,E,788,6.669498089857879
23582,E,788,6.669498089857879
23583,E,788,6.669498089857879
23584,E,788,6.669498089857879
23585,E,788,6.669498089857879
23586,E,788,6.669498089857879
23587,E,788,6.669498089857879
23588,E,788,6.669498089857879
23589,H,788,6.669498089857879
23590,F,788,6.669498089857879
23591,F,788,6.669498089857879
23592,D,788,6.669498089857879
23593,E,789,6.670766320845874
23594,F,789,6.670766320845874
23595,I,789,6.670766320845874
23596,H,789,6.670766320845874
23597,H,789,6.670766320845874
23598,H,789,6.670766320845874
23599,H,789,6.670766320845874
23600,H,789,6.670766320845874
23601,H,789,6.670766320845874
23602,H,789,6.670766320845874
23603,H,789,6.670766320845874
23604,H,789,6.670766320845874
23605,E,789,6.670766320845874
23606,E,789,6.670766320845874
23607,E,789,6.670766320845874
23608,E,789,6.670766320845874
23609,E,789,6.670766320845874
23610,H,789,6.670766320845874
23611,E,789,6.670766320845874
23612,E,789,6.670766320845874
23613,F,789,6.670766320845874
23614,H,789,6.670766320845874
23615,E,789,6.670766320845874
23616,E,789,6.670766320845874
23617,E,789,6.670766320845874
23618,E,789,6.670766320845874
23619,F,789,6.670766320845874
23620,F,789,6.670766320845874
23621,E,789,6.670766320845874
23622,F,453,6.115892125483034
23623,F,453,6.115892125483034
23624,E,453,6.115892125483034
23625,E,453,6.115892125483034
23626,F,453,6.115892125483034
23627,F,453,6.115892125483034
23628,F,453,6.115892125483034
23629,H,454,6.118097198041348
23630,H,454,6.118097198041348
23631,I,454,6.118097198041348
23632,E,454,6.118097198041348
23633,E,454,6.118097198041348
23634,E,454,6.118097198041348
23635,D,454,6.118097198041348
23636,E,454,6.118097198041348
23637,I,455,6.12029741895095
23638,F,456,6.1224928095143865
23639,F,456,6.1224928095143865
23640,E,789,6.670766320845874
23641,E,789,6.670766320845874
23642,F,789,6.670766320845874
23643,E,789,6.670766320845874
23644,E,789,6.670766320845874
23645,H,789,6.670766320845874
23646,E,789,6.670766320845874
23647,E,789,6.670766320845874
23648,E,789,6.670766320845874
23649,E,789,6.670766320845874
23650,E,789,6.670766320845874
23651,E,789,6.670766320845874
23652,E,789,6.670766320845874
23653,E,789,6.670766320845874
23654,E,789,6.670766320845874
23655,H,789,6.670766320845874
23656,E,789,6.670766320845874
23657,E,789,6.670766320845874
23658,E,789,6.670766320845874
23659,E,789,6.670766320845874
23660,H,789,6.670766320845874
23661,H,789,6.670766320845874
23662,E,789,6.670766320845874
23663,E,789,6.670766320845874
23664,E,789,6.670766320845874
23665,E,789,6.670766320845874
23666,E,789,6.670766320845874
23667,E,789,6.670766320845874
23668,E,789,6.670766320845874
23669,E,789,6.670766320845874
23670,E,789,6.670766320845874
23671,E,789,6.670766320845874
23672,E,789,6.670766320845874
23673,E,789,6.670766320845874
23674,F,790,6.672032945461067
23675,E,790,6.672032945461067
23676,E,790,6.672032945461067
23677,E,790,6.672032945461067
23678,I,790,6.672032945461067
23679,I,790,6.672032945461067
23680,F,790,6.672032945461067
23681,F,790,6.672032945461067
23682,D,790,6.672032945461067
23683,E,790,6.672032945461067
23684,E,790,6.672032945461067
23685,D,790,6.672032945461067
23686,H,790,6.672032945461067
23687,D,790,6.672032945461067
23688,D,790,6.672032945461067
23689,D,790,6.672032945461067
23690,D,790,6.672032945461067
23691,F,790,6.672032945461067
23692,D,791,6.673297967767654
23693,I,791,6.673297967767654
23694,E,791,6.673297967767654
23695,E,791,6.673297967767654
23696,E,791,6.673297967767654
23697,E,791,6.673297967767654
23698,E,791,6.673297967767654
23699,E,791,6.673297967767654
23700,E,791,6.673297967767654
23701,E,791,6.673297967767654
23702,E,791,6.673297967767654
23703,I,791,6.673297967767654
23704,F,791,6.673297967767654
23705,F,791,6.673297967767654
23706,F,791,6.673297967767654
23707,F,791,6.673297967767654
23708,F,791,6.673297967767654
23709,F,791,6.673297967767654
23710,F,791,6.673297967767654
23711,D,791,6.673297967767654
23712,D,791,6.673297967767654
23713,D,791,6.673297967767654
23714,D,791,6.673297967767654
23715,D,791,6.673297967767654
23716,D,791,6.673297967767654
23717,D,791,6.673297967767654
23718,D,791,6.673297967767654
23719,D,791,6.673297967767654
23720,D,791,6.673297967767654
23721,D,791,6.673297967767654
23722,D,791,6.673297967767654
23723,D,791,6.673297967767654
23724,D,791,6.673297967767654
23725,D,791,6.673297967767654
23726,D,791,6.673297967767654
23727,D,791,6.673297967767654
23728,E,792,6.674561391814426
23729,D,792,6.674561391814426
23730,E,792,6.674561391814426
23731,H,792,6.674561391814426
23732,E,792,6.674561391814426
23733,D,792,6.674561391814426
23734,F,792,6.674561391814426
23735,E,792,6.674561391814426
23736,E,792,6.674561391814426
23737,F,792,6.674561391814426
23738,F,792,6.674561391814426
23739,F,792,6.674561391814426
23740,F,792,6.674561391814426
23741,F,792,6.674561391814426
23742,F,792,6.674561391814426
23743,F,792,6.674561391814426
23744,F,792,6.674561391814426
23745,F,792,6.674561391814426
23746,H,792,6.674561391814426
23747,F,792,6.674561391814426
23748,E,792,6.674561391814426
23749,F,792,6.674561391814426
23750,E,792,6.674561391814426
23751,E,792,6.674561391814426
23752,E,793,6.675823221634848
23753,F,793,6.675823221634848
23754,D,793,6.675823221634848
23755,H,793,6.675823221634848
23756,H,793,6.675823221634848
23757,E,794,6.677083461247136
23758,H,794,6.677083461247136
23759,H,794,6.677083461247136
23760,H,794,6.677083461247136
23761,H,794,6.677083461247136
23762,D,794,6.677083461247136
23763,D,794,6.677083461247136
23764,D,794,6.677083461247136
23765,F,794,6.677083461247136
23766,F,794,6.677083461247136
23767,D,794,6.677083461247136
23768,I,795,6.678342114654332
23769,F,795,6.678342114654332
23770,H,795,6.678342114654332
23771,F,795,6.678342114654332
23772,F,795,6.678342114654332
23773,E,795,6.678342114654332
23774,E,795,6.678342114654332
23775,F,795,6.678342114654332
23776,D,795,6.678342114654332
23777,F,796,6.679599185844383
23778,E,796,6.679599185844383
23779,H,796,6.679599185844383
23780,F,796,6.679599185844383
23781,F,796,6.679599185844383
23782,H,796,6.679599185844383
23783,D,796,6.679599185844383
23784,F,798,6.682108597449809
23785,F,798,6.682108597449809
23786,E,798,6.682108597449809
23787,E,798,6.682108597449809
23788,E,798,6.682108597449809
23789,E,798,6.682108597449809
23790,E,798,6.682108597449809
23791,D,798,6.682108597449809
23792,D,798,6.682108597449809
23793,D,798,6.682108597449809
23794,D,798,6.682108597449809
23795,D,798,6.682108597449809
23796,D,798,6.682108597449809
23797,D,798,6.682108597449809
23798,H,798,6.682108597449809
23799,H,798,6.682108597449809
23800,H,798,6.682108597449809
23801,H,798,6.682108597449809
23802,H,798,6.682108597449809
23803,H,798,6.682108597449809
23804,H,798,6.682108597449809
23805,H,798,6.682108597449809
23806,H,798,6.682108597449809
23807,E,799,6.683360945766275
23808,E,799,6.683360945766275
23809,E,799,6.683360945766275
23810,E,799,6.683360945766275
23811,E,799,6.683360945766275
23812,E,799,6.683360945766275
23813,E,799,6.683360945766275
23814,E,799,6.683360945766275
23815,E,799,6.683360945766275
23816,D,799,6.683360945766275
23817,D,799,6.683360945766275
23818,D,799,6.683360945766275
23819,D,799,6.683360945766275
23820,D,799,6.683360945766275
23821,E,799,6.683360945766275
23822,F,799,6.683360945766275
23823,F,800,6.684611727667927
23824,F,800,6.684611727667927
23825,F,800,6.684611727667927
23826,F,800,6.684611727667927
23827,I,800,6.684611727667927
23828,H,800,6.684611727667927
23829,D,800,6.684611727667927
23830,E,800,6.684611727667927
23831,E,800,6.684611727667927
23832,E,800,6.684611727667927
23833,F,800,6.684611727667927
23834,F,800,6.684611727667927
23835,F,800,6.684611727667927
23836,F,800,6.684611727667927
23837,F,800,6.684611727667927
23838,F,800,6.684611727667927
23839,E,800,6.684611727667927
23840,F,800,6.684611727667927
23841,F,801,6.68586094706836
23842,F,801,6.68586094706836
23843,F,801,6.68586094706836
23844,E,801,6.68586094706836
23845,D,801,6.68586094706836
23846,E,801,6.68586094706836
23847,E,801,6.68586094706836
23848,F,801,6.68586094706836
23849,F,801,6.68586094706836
23850,E,801,6.68586094706836
23851,E,802,6.687108607866515
23852,E,802,6.687108607866515
23853,D,802,6.687108607866515
23854,F,802,6.687108607866515
23855,F,802,6.687108607866515
23856,F,802,6.687108607866515
23857,F,802,6.687108607866515
23858,F,802,6.687108607866515
23859,F,802,6.687108607866515
23860,F,802,6.687108607866515
23861,D,802,6.687108607866515
23862,F,802,6.687108607866515
23863,F,802,6.687108607866515
23864,F,802,6.687108607866515
23865,F,802,6.687108607866515
23866,H,802,6.687108607866515
23867,H,802,6.687108607866515
23868,H,802,6.687108607866515
23869,H,802,6.687108607866515
23870,E,456,6.1224928095143865
23871,I,456,6.1224928095143865
23872,I,457,6.124683390894205
23873,H,457,6.124683390894205
23874,H,457,6.124683390894205
23875,H,457,6.124683390894205
23876,I,457,6.124683390894205
23877,I,457,6.124683390894205
23878,I,457,6.124683390894205
23879,H,457,6.124683390894205
23880,I,457,6.124683390894205
23881,H,457,6.124683390894205
23882,E,458,6.126869184114185
23883,D,458,6.126869184114185
23884,D,458,6.126869184114185
23885,D,458,6.126869184114185
23886,F,458,6.126869184114185
23887,E,458,6.126869184114185
23888,E,458,6.126869184114185
23889,F,459,6.129050210060545
23890,I,459,6.129050210060545
23891,I,459,6.129050210060545
23892,H,802,6.687108607866515
23893,H,802,6.687108607866515
23894,H,802,6.687108607866515
23895,H,802,6.687108607866515
23896,H,802,6.687108607866515
23897,H,802,6.687108607866515
23898,H,802,6.687108607866515
23899,H,802,6.687108607866515
23900,H,802,6.687108607866515
23901,H,802,6.687108607866515
23902,H,802,6.687108607866515
23903,H,802,6.687108607866515
23904,H,802,6.687108607866515
23905,H,802,6.687108607866515
23906,H,802,6.687108607866515
23907,H,802,6.687108607866515
23908,H,802,6.687108607866515
23909,H,802,6.687108607866515
23910,H,802,6.687108607866515
23911,H,802,6.687108607866515
23912,H,802,6.687108607866515
23913,H,802,6.687108607866515
23914,H,802,6.687108607866515
23915,H,802,6.687108607866515
23916,F,802,6.687108607866515
23917,F,802,6.687108607866515
23918,F,802,6.687108607866515
23919,F,802,6.687108607866515
23920,F,802,6.687108607866515
23921,F,802,6.687108607866515
23922,F,802,6.687108607866515
23923,F,802,6.687108607866515
23924,F,802,6.687108607866515
23925,F,802,6.687108607866515
23926,F,802,6.687108607866515
23927,F,802,6.687108607866515
23928,F,802,6.687108607866515
23929,F,802,6.687108607866515
23930,F,802,6.687108607866515
23931,F,802,6.687108607866515
23932,F,802,6.687108607866515
23933,F,802,6.687108607866515
23934,F,802,6.687108607866515
23935,F,802,6.687108607866515
23936,F,802,6.687108607866515
23937,F,802,6.687108607866515
23938,F,802,6.687108607866515
23939,F,802,6.687108607866515
23940,F,802,6.687108607866515
23941,F,802,6.687108607866515
23942,F,802,6.687108607866515
23943,F,802,6.687108607866515
23944,F,802,6.687108607866515
23945,F,802,6.687108607866515
23946,F,802,6.687108607866515
23947,F,802,6.687108607866515
23948,F,802,6.687108607866515
23949,F,802,6.687108607866515
23950,F,802,6.687108607866515
23951,F,802,6.687108607866515
23952,F,802,6.687108607866515
23953,F,802,6.687108607866515
23954,F,802,6.687108607866515
23955,F,802,6.687108607866515
23956,F,802,6.687108607866515
23957,F,802,6.687108607866515
23958,F,802,6.687108607866515
23959,F,802,6.687108607866515
23960,F,802,6.687108607866515
23961,F,802,6.687108607866515
23962,E,802,6.687108607866515
23963,F,803,6.688354713946762
23964,D,803,6.688354713946762
23965,D,803,6.688354713946762
23966,F,803,6.688354713946762
23967,F,803,6.688354713946762
23968,F,803,6.688354713946762
23969,F,803,6.688354713946762
23970,E,803,6.688354713946762
23971,I,803,6.688354713946762
23972,D,803,6.688354713946762
23973,D,803,6.688354713946762
23974,D,803,6.688354713946762
23975,D,803,6.688354713946762
23976,I,803,6.688354713946762
23977,I,803,6.688354713946762
23978,I,803,6.688354713946762
23979,I,803,6.688354713946762
23980,I,803,6.688354713946762
23981,D,803,6.688354713946762
23982,D,803,6.688354713946762
23983,D,803,6.688354713946762
23984,D,803,6.688354713946762
23985,D,803,6.688354713946762
23986,D,803,6.688354713946762
23987,D,803,6.688354713946762
23988,D,803,6.688354713946762
23989,D,803,6.688354713946762
23990,D,803,6.688354713946762
23991,D,803,6.688354713946762
23992,D,803,6.688354713946762
23993,D,803,6.688354713946762
23994,D,803,6.688354713946762
23995,D,803,6.688354713946762
23996,D,803,6.688354713946762
23997,D,803,6.688354713946762
23998,D,803,6.688354713946762
23999,I,803,6.688354713946762
24000,D,803,6.688354713946762
24001,D,803,6.688354713946762
24002,D,804,6.6895992691789665
24003,E,804,6.6895992691789665
24004,D,804,6.6895992691789665
24005,F,804,6.6895992691789665
24006,D,804,6.6895992691789665
24007,D,804,6.6895992691789665
24008,F,804,6.6895992691789665
24009,E,804,6.6895992691789665
24010,E,804,6.6895992691789665
24011,D,804,6.6895992691789665
24012,D,804,6.6895992691789665
24013,E,804,6.6895992691789665
24014,I,805,6.690842277418564
24015,D,805,6.690842277418564
24016,I,805,6.690842277418564
24017,E,805,6.690842277418564
24018,D,805,6.690842277418564
24019,D,805,6.690842277418564
24020,E,805,6.690842277418564
24021,E,805,6.690842277418564
24022,D,805,6.690842277418564
24023,E,805,6.690842277418564
24024,D,805,6.690842277418564
24025,E,805,6.690842277418564
24026,E,805,6.690842277418564
24027,D,805,6.690842277418564
24028,D,805,6.690842277418564
24029,E,805,6.690842277418564
24030,D,805,6.690842277418564
24031,D,805,6.690842277418564
24032,E,805,6.690842277418564
24033,E,805,6.690842277418564
24034,D,805,6.690842277418564
24035,D,805,6.690842277418564
24036,D,805,6.690842277418564
24037,D,805,6.690842277418564
24038,D,805,6.690842277418564
24039,E,805,6.690842277418564
24040,D,805,6.690842277418564
24041,D,805,6.690842277418564
24042,E,805,6.690842277418564
24043,E,805,6.690842277418564
24044,D,805,6.690842277418564
24045,F,806,6.692083742506628
24046,E,806,6.692083742506628
24047,H,806,6.692083742506628
24048,F,806,6.692083742506628
24049,H,806,6.692083742506628
24050,I,807,6.693323668269949
24051,I,807,6.693323668269949
24052,I,807,6.693323668269949
24053,H,807,6.693323668269949
24054,E,807,6.693323668269949
24055,F,807,6.693323668269949
24056,F,807,6.693323668269949
24057,D,807,6.693323668269949
24058,I,807,6.693323668269949
24059,I,807,6.693323668269949
24060,H,807,6.693323668269949
24061,H,807,6.693323668269949
24062,H,807,6.693323668269949
24063,H,807,6.693323668269949
24064,H,807,6.693323668269949
24065,H,807,6.693323668269949
24066,H,807,6.693323668269949
24067,F,808,6.694562058521095
24068,E,808,6.694562058521095
24069,E,808,6.694562058521095
24070,D,808,6.694562058521095
24071,D,808,6.694562058521095
24072,I,808,6.694562058521095
24073,D,809,6.695798917058491
24074,F,809,6.695798917058491
24075,I,809,6.695798917058491
24076,D,809,6.695798917058491
24077,F,809,6.695798917058491
24078,F,809,6.695798917058491
24079,D,809,6.695798917058491
24080,E,810,6.697034247666484
24081,E,810,6.697034247666484
24082,E,810,6.697034247666484
24083,H,810,6.697034247666484
24084,H,810,6.697034247666484
24085,F,810,6.697034247666484
24086,H,810,6.697034247666484
24087,H,810,6.697034247666484
24088,E,810,6.697034247666484
24089,E,810,6.697034247666484
24090,E,810,6.697034247666484
24091,E,810,6.697034247666484
24092,E,810,6.697034247666484
24093,E,810,6.697034247666484
24094,E,810,6.697034247666484
24095,E,810,6.697034247666484
24096,E,810,6.697034247666484
24097,I,810,6.697034247666484
24098,I,810,6.697034247666484
24099,I,810,6.697034247666484
24100,F,810,6.697034247666484
24101,H,810,6.697034247666484
24102,D,810,6.697034247666484
24103,F,810,6.697034247666484
24104,D,810,6.697034247666484
24105,F,810,6.697034247666484
24106,F,810,6.697034247666484
24107,D,810,6.697034247666484
24108,E,810,6.697034247666484
24109,D,810,6.697034247666484
24110,F,810,6.697034247666484
24111,I,810,6.697034247666484
24112,D,810,6.697034247666484
24113,E,810,6.697034247666484
24114,D,810,6.697034247666484
24115,D,810,6.697034247666484
24116,D,810,6.697034247666484
24117,E,810,6.697034247666484
24118,D,810,6.697034247666484
24119,E,810,6.697034247666484
24120,H,810,6.697034247666484
24121,E,810,6.697034247666484
24122,D,810,6.697034247666484
24123,D,810,6.697034247666484
24124,D,810,6.697034247666484
24125,D,810,6.697034247666484
24126,D,810,6.697034247666484
24127,F,810,6.697034247666484
24128,F,810,6.697034247666484
24129,I,811,6.698268054115413
24130,E,811,6.698268054115413
24131,E,811,6.698268054115413
24132,E,811,6.698268054115413
24133,E,811,6.698268054115413
24134,E,811,6.698268054115413
24135,E,811,6.698268054115413
24136,I,459,6.129050210060545
24137,I,459,6.129050210060545
24138,I,459,6.129050210060545
24139,I,459,6.129050210060545
24140,I,459,6.129050210060545
24141,I,459,6.129050210060545
24142,I,459,6.129050210060545
24143,I,459,6.129050210060545
24144,F,460,6.131226489483141
24145,F,460,6.131226489483141
24146,F,460,6.131226489483141
24147,E,461,6.133398042996649
24148,F,461,6.133398042996649
24149,F,461,6.133398042996649
24150,E,461,6.133398042996649
24151,I,461,6.133398042996649
24152,F,461,6.133398042996649
24153,F,461,6.133398042996649
24154,H,461,6.133398042996649
24155,H,461,6.133398042996649
24156,H,461,6.133398042996649
24157,H,461,6.133398042996649
24158,H,461,6.133398042996649
24159,H,461,6.133398042996649
24160,E,811,6.698268054115413
24161,E,811,6.698268054115413
24162,E,811,6.698268054115413
24163,E,811,6.698268054115413
24164,E,811,6.698268054115413
24165,E,811,6.698268054115413
24166,F,811,6.698268054115413
24167,E,811,6.698268054115413
24168,F,811,6.698268054115413
24169,E,811,6.698268054115413
24170,E,811,6.698268054115413
24171,E,811,6.698268054115413
24172,E,811,6.698268054115413
24173,E,811,6.698268054115413
24174,E,811,6.698268054115413
24175,E,812,6.699500340161678
24176,E,812,6.699500340161678
24177,D,812,6.699500340161678
24178,D,812,6.699500340161678
24179,D,812,6.699500340161678
24180,I,812,6.699500340161678
24181,I,812,6.699500340161678
24182,I,812,6.699500340161678
24183,I,812,6.699500340161678
24184,I,812,6.699500340161678
24185,H,812,6.699500340161678
24186,H,812,6.699500340161678
24187,H,812,6.699500340161678
24188,D,812,6.699500340161678
24189,E,812,6.699500340161678
24190,I,813,6.70073110954781
24191,E,813,6.70073110954781
24192,E,813,6.70073110954781
24193,E,813,6.70073110954781
24194,E,813,6.70073110954781
24195,F,813,6.70073110954781
24196,E,813,6.70073110954781
24197,E,814,6.70196036600254
24198,F,814,6.70196036600254
24199,F,814,6.70196036600254
24200,E,814,6.70196036600254
24201,F,814,6.70196036600254
24202,E,814,6.70196036600254
24203,F,814,6.70196036600254
24204,E,814,6.70196036600254
24205,E,814,6.70196036600254
24206,E,814,6.70196036600254
24207,D,814,6.70196036600254
24208,D,814,6.70196036600254
24209,D,814,6.70196036600254
24210,D,814,6.70196036600254
24211,D,814,6.70196036600254
24212,D,814,6.70196036600254
24213,D,814,6.70196036600254
24214,D,814,6.70196036600254
24215,D,814,6.70196036600254
24216,D,814,6.70196036600254
24217,F,814,6.70196036600254
24218,F,814,6.70196036600254
24219,F,814,6.70196036600254
24220,F,814,6.70196036600254
24221,F,814,6.70196036600254
24222,F,814,6.70196036600254
24223,F,814,6.70196036600254
24224,F,814,6.70196036600254
24225,F,814,6.70196036600254
24226,F,814,6.70196036600254
24227,F,814,6.70196036600254
24228,F,814,6.70196036600254
24229,F,814,6.70196036600254
24230,F,814,6.70196036600254
24231,F,814,6.70196036600254
24232,F,814,6.70196036600254
24233,F,814,6.70196036600254
24234,F,814,6.70196036600254
24235,H,814,6.70196036600254
24236,H,814,6.70196036600254
24237,H,814,6.70196036600254
24238,H,814,6.70196036600254
24239,H,814,6.70196036600254
24240,H,814,6.70196036600254
24241,H,814,6.70196036600254
24242,H,814,6.70196036600254
24243,H,814,6.70196036600254
24244,H,814,6.70196036600254
24245,H,814,6.70196036600254
24246,D,814,6.70196036600254
24247,F,814,6.70196036600254
24248,E,814,6.70196036600254
24249,E,814,6.70196036600254
24250,E,814,6.70196036600254
24251,I,814,6.70196036600254
24252,E,814,6.70196036600254
24253,E,814,6.70196036600254
24254,E,814,6.70196036600254
24255,E,814,6.70196036600254
24256,E,814,6.70196036600254
24257,D,814,6.70196036600254
24258,F,815,6.703188113240863
24259,F,815,6.703188113240863
24260,E,815,6.703188113240863
24261,D,815,6.703188113240863
24262,D,815,6.703188113240863
24263,H,815,6.703188113240863
24264,H,815,6.703188113240863
24265,H,815,6.703188113240863
24266,F,815,6.703188113240863
24267,F,815,6.703188113240863
24268,F,815,6.703188113240863
24269,H,815,6.703188113240863
24270,E,815,6.703188113240863
24271,D,815,6.703188113240863
24272,E,816,6.704414354964107
24273,E,816,6.704414354964107
24274,E,816,6.704414354964107
24275,E,816,6.704414354964107
24276,E,816,6.704414354964107
24277,E,816,6.704414354964107
24278,E,816,6.704414354964107
24279,E,816,6.704414354964107
24280,D,816,6.704414354964107
24281,D,816,6.704414354964107
24282,F,816,6.704414354964107
24283,E,816,6.704414354964107
24284,D,816,6.704414354964107
24285,H,816,6.704414354964107
24286,E,816,6.704414354964107
24287,E,816,6.704414354964107
24288,I,816,6.704414354964107
24289,E,816,6.704414354964107
24290,E,816,6.704414354964107
24291,E,816,6.704414354964107
24292,H,816,6.704414354964107
24293,E,816,6.704414354964107
24294,E,816,6.704414354964107
24295,E,816,6.704414354964107
24296,H,816,6.704414354964107
24297,E,816,6.704414354964107
24298,H,816,6.704414354964107
24299,H,816,6.704414354964107
24300,E,816,6.704414354964107
24301,E,816,6.704414354964107
24302,I,817,6.705639094860003
24303,F,817,6.705639094860003
24304,F,817,6.705639094860003
24305,E,817,6.705639094860003
24306,D,817,6.705639094860003
24307,D,818,6.706862336602747
24308,E,818,6.706862336602747
24309,E,818,6.706862336602747
24310,E,818,6.706862336602747
24311,E,818,6.706862336602747
24312,E,818,6.706862336602747
24313,E,818,6.706862336602747
24314,E,818,6.706862336602747
24315,E,818,6.706862336602747
24316,D,818,6.706862336602747
24317,D,818,6.706862336602747
24318,E,818,6.706862336602747
24319,E,818,6.706862336602747
24320,E,818,6.706862336602747
24321,H,818,6.706862336602747
24322,E,819,6.70808408385307
24323,F,819,6.70808408385307
24324,H,819,6.70808408385307
24325,H,819,6.70808408385307
24326,H,819,6.70808408385307
24327,D,820,6.709304340258298
24328,I,820,6.709304340258298
24329,H,820,6.709304340258298
24330,F,820,6.709304340258298
24331,H,821,6.710523109452428
24332,F,821,6.710523109452428
24333,F,821,6.710523109452428
24334,F,821,6.710523109452428
24335,E,821,6.710523109452428
24336,F,821,6.710523109452428
24337,F,821,6.710523109452428
24338,I,821,6.710523109452428
24339,F,821,6.710523109452428
24340,F,821,6.710523109452428
24341,H,821,6.710523109452428
24342,F,822,6.71174039505618
24343,D,822,6.71174039505618
24344,F,823,6.71295620067707
24345,D,823,6.71295620067707
24346,H,823,6.71295620067707
24347,H,823,6.71295620067707
24348,F,824,6.714170529909472
24349,F,824,6.714170529909472
24350,F,824,6.714170529909472
24351,I,824,6.714170529909472
24352,I,824,6.714170529909472
24353,F,824,6.714170529909472
24354,E,824,6.714170529909472
24355,F,825,6.715383386334681
24356,F,825,6.715383386334681
24357,F,825,6.715383386334681
24358,F,825,6.715383386334681
24359,I,825,6.715383386334681
24360,I,825,6.715383386334681
24361,I,825,6.715383386334681
24362,E,825,6.715383386334681
24363,E,825,6.715383386334681
24364,E,825,6.715383386334681
24365,E,825,6.715383386334681
24366,E,825,6.715383386334681
24367,F,825,6.715383386334681
24368,D,825,6.715383386334681
24369,D,825,6.715383386334681
24370,D,825,6.715383386334681
24371,E,826,6.716594773520978
24372,E,826,6.716594773520978
24373,E,826,6.716594773520978
24374,E,826,6.716594773520978
24375,E,826,6.716594773520978
24376,E,826,6.716594773520978
24377,I,826,6.716594773520978
24378,H,461,6.133398042996649
24379,H,461,6.133398042996649
24380,H,461,6.133398042996649
24381,H,461,6.133398042996649
24382,I,462,6.135564891081739
24383,H,462,6.135564891081739
24384,H,462,6.135564891081739
24385,F,462,6.135564891081739
24386,D,462,6.135564891081739
24387,E,462,6.135564891081739
24388,D,462,6.135564891081739
24389,D,462,6.135564891081739
24390,D,462,6.135564891081739
24391,D,462,6.135564891081739
24392,D,462,6.135564891081739
24393,D,462,6.135564891081739
24394,D,462,6.135564891081739
